"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000184357","3009","H1-5","H1.5 linker histone, cluster member",1.72372516735569,-5.18540856190911,1.99188743048228,0.0551505679514966,0.182660202248585,-3.86670261053251
"ENSG00000166704","80095","ZNF606","zinc finger protein 606",-0.230198621086007,4.89203063017029,-1.99165726305647,0.0551770825442433,0.182723788600507,-4.86968835374936
"ENSG00000198554","11169","WDHD1","WD repeat and HMG-box DNA binding protein 1",0.450270138346658,1.61646977812612,1.9914544398118,0.0552004564002283,0.182776958644054,-4.42183687387972
"ENSG00000115806","26003","GORASP2","golgi reassembly stacking protein 2",-0.260655334450983,6.19514411328598,-1.99116029488987,0.0552343697634499,0.182845139576569,-4.94141034078412
"ENSG00000241494",NA,NA,NA,-1.05191517357223,-2.78971652787743,-1.99112374410062,0.0552385851484973,0.182845139576569,-3.96091500474832
"ENSG00000145107","116211","TM4SF19","transmembrane 4 L six family member 19",1.09071832139189,-3.03025822675658,1.9910853777856,0.0552430102196024,0.182845139576569,-3.96297798633672
"ENSG00000142676","6135","RPL11","ribosomal protein L11",0.313817571765329,9.16052195024508,1.99096356640158,0.0552570616807303,0.18285826611636,-4.91394913460498
"ENSG00000270640",NA,NA,NA,1.38609126656176,-0.431281231489706,1.99092406626375,0.0552616188599569,0.18285826611636,-4.16195012306435
"ENSG00000110321","1982","EIF4G2","eukaryotic translation initiation factor 4 gamma 2",-0.256951116827086,9.26589225779916,-1.99084457546527,0.0552707908058581,0.182864388815355,-4.91227697046909
"ENSG00000120907","148","ADRA1A","adrenoceptor alpha 1A",0.981935066668194,-1.43956610293892,1.99061418603318,0.0552973815141579,0.18292813254273,-4.08667658816927
"ENSG00000169762","202018","TAPT1","transmembrane anterior posterior transformation 1",-0.253756251995719,5.6072624476809,-1.99032323853559,0.0553309775806282,0.182998945123402,-4.9227183168677
"ENSG00000271936",NA,NA,NA,0.566130137678054,-0.450793852444527,1.99030190712204,0.055333441446666,0.182998945123402,-4.18213491894696
"ENSG00000234072",NA,NA,NA,0.278183020829758,3.94848726563973,1.98989838593349,0.0553800678618027,0.183128899101865,-4.76088099718294
"ENSG00000173041","340252","ZNF680","zinc finger protein 680",-0.306842312716328,4.91241033652753,-1.98980606472947,0.0553907402949572,0.18313994302447,-4.87368720520078
"ENSG00000072803","23291","FBXW11","F-box and WD repeat domain containing 11",-0.150687337643205,5.56723620454301,-1.98965605643235,0.0554080852508178,0.183173042650487,-4.92394418769835
"ENSG00000183354","158358","KIAA2026","KIAA2026",0.22654716246812,5.73243013922375,1.98955575323683,0.0554196856190548,0.183187145053138,-4.9313754913843
"ENSG00000132467","57050","UTP3","UTP3 small subunit processome component",0.392630437678895,4.48182582961305,1.98868968818176,0.0555199369299522,0.183494236438069,-4.84034626488709
"ENSG00000173110","3310","HSPA6","heat shock protein family A (Hsp70) member 6",1.66273601252605,3.27443540550678,1.98860368963631,0.055529900325822,0.183502883108988,-4.59819020367986
"ENSG00000141232","10140","TOB1","transducer of ERBB2, 1",-0.628075467752807,5.39529575210707,-1.98843248999037,0.0555497393778165,0.183523447378591,-4.91650062370417
"ENSG00000268175",NA,NA,NA,-0.535055016863162,0.993754463556826,-1.9883637999196,0.0555577010984474,0.183523447378591,-4.32446227757318
"ENSG00000179933","55017","C14orf119","chromosome 14 open reading frame 119",-0.260424807432798,5.16469407134086,-1.98835977830847,0.0555581672657561,0.183523447378591,-4.90205826336718
"ENSG00000197771","79892","MCMBP","minichromosome maintenance complex binding protein",-0.251775041151164,5.59463232903934,-1.98778853357234,0.0556244181324219,0.183717993556648,-4.92738262543875
"ENSG00000178773","27132","CPNE7","copine 7",0.782336703780317,1.10999267168976,1.98768753247556,0.0556361390432408,0.183732408930845,-4.36802481599858
"ENSG00000173698","10149","ADGRG2","adhesion G protein-coupled receptor G2",-0.553018821236154,2.47621520894881,-1.98756781658387,0.0556500345497624,0.183754000914181,-4.54313740153671
"ENSG00000139974","145389","SLC38A6","solute carrier family 38 member 6",0.291707404971282,3.42642328073184,1.98726094899134,0.0556856667249151,0.183847351238794,-4.68350303974465
"ENSG00000162981","151354","LRATD1","LRAT domain containing 1",-0.515101543482073,2.40790114384824,-1.98691973288047,0.055725310695766,0.183953920160911,-4.51995232284434
"ENSG00000148672","2746","GLUD1","glutamate dehydrogenase 1",-0.208436193754101,6.85090811433482,-1.98683189578325,0.0557355199791176,0.183963307387134,-4.95682852811557
"ENSG00000233247",NA,NA,NA,-1.11627327103261,-3.18317662207052,-1.98665396242627,0.0557562061328147,0.184007268019712,-3.94414698793919
"ENSG00000246100",NA,NA,NA,0.854961132840563,-0.418230559695831,1.98621053345264,0.0558077874142636,0.184153164018846,-4.21808366892779
"ENSG00000107854","80351","TNKS2","tankyrase 2",-0.324570767647699,6.7515747932598,-1.98606952580242,0.0558241986687096,0.184182983612905,-4.95813661683
"ENSG00000256862","105369609","LOC105369609","uncharacterized LOC105369609",1.28697721520557,-3.72901640980553,1.98573700525533,0.0558629159433712,0.184286380742523,-3.93095528657
"ENSG00000105996","3199","HOXA2","homeobox A2",0.474195255070656,0.669058336142727,1.98557949351776,0.0558812641195864,0.18432256374152,-4.2912992821645
"ENSG00000102098","10389","SCML2","Scm polycomb group protein like 2",-0.521392572415419,2.44643203288109,-1.98519080411795,0.0559265641562377,0.184447625295945,-4.52718375985181
"ENSG00000095464","5146","PDE6C","phosphodiesterase 6C",0.523072802988489,-0.11253316616185,1.9849994531843,0.0559488770375855,0.184496851451114,-4.21753951559014
"ENSG00000256694",NA,NA,NA,-1.07549947386828,-0.901369120533352,-1.98442733266134,0.0560156367225565,0.18468960318252,-4.11687583837188
"ENSG00000184677","9923","ZBTB40","zinc finger and BTB domain containing 40",0.404094331882088,6.37782269217594,1.98432046394391,0.0560281147398376,0.18468960318252,-4.95803352568931
"ENSG00000161813","113251","LARP4","La ribonucleoprotein 4",-0.353315017246929,5.75086653149499,-1.98430848748463,0.0560295132652929,0.18468960318252,-4.94135737484814
"ENSG00000076003","4175","MCM6","minichromosome maintenance complex component 6",0.374313455006246,4.06723396852091,1.98413369371092,0.0560499279028115,0.184715268075703,-4.79534938481726
"ENSG00000011083","6534","SLC6A7","solute carrier family 6 member 7",1.03386049640466,-2.49986581023763,1.98411517890852,0.0560520906768798,0.184715268075703,-3.99249825128248
"ENSG00000254912",NA,NA,NA,0.890624487147636,-0.991397762509824,1.98390680538572,0.0560764364868931,0.184771118429636,-4.12471467269753
"ENSG00000043514","54802","TRIT1","tRNA isopentenyltransferase 1",-0.25306687422046,5.05829360699556,-1.98324760083531,0.0561535169940404,0.184955281721791,-4.89740229729053
"ENSG00000163848","7707","ZNF148","zinc finger protein 148",-0.302016073699649,5.97467719043988,-1.98324555762091,0.0561537560499094,0.184955281721791,-4.94954541853529
"ENSG00000121774","10657","KHDRBS1","KH RNA binding domain containing, signal transduction associated 1",-0.216852701602545,6.76583709132249,-1.98323881950981,0.0561545444144915,0.184955281721791,-4.96314079462976
"ENSG00000116147","7143","TNR","tenascin R",1.57396249467552,-0.92858883635939,1.98314254137171,0.0561658100915744,0.184967994837442,-4.18140627360227
"ENSG00000260460",NA,NA,NA,-1.30771733943394,-3.83127912974492,-1.98275516693566,0.0562111574032357,0.185076062358286,-3.91786632018827
"ENSG00000178385","389072","PLEKHM3","pleckstrin homology domain containing M3",-0.394864804962077,2.62255833695844,-1.9827356303173,0.056213445269457,0.185076062358286,-4.559992816254
"ENSG00000225975","101927621","LINC01534","long intergenic non-protein coding RNA 1534",0.446219579849273,0.907456048080345,1.98261343857842,0.0562277565676818,0.185098780550207,-4.34778863652549
"ENSG00000169570","285605","DTWD2","DTW domain containing 2",-0.329075947819756,2.70765133580673,-1.98246465490881,0.0562451866495169,0.185105034190587,-4.58034628099966
"ENSG00000141028",NA,NA,NA,0.908090069588205,-2.2819163158393,1.98237398692168,0.0562558107619385,0.185105034190587,-4.01244069731723
"ENSG00000176040","344805","TMPRSS7","transmembrane serine protease 7",-0.98823224408738,-2.94138874123987,-1.98234525344619,0.0562591780011872,0.185105034190587,-3.95904301117099
"ENSG00000164754","5885","RAD21","RAD21 cohesin complex component",-0.309778176112605,7.41222106542568,-1.98234419953462,0.0562593015110804,0.185105034190587,-4.9639203455532
"ENSG00000127419","84286","TMEM175","transmembrane protein 175",0.279271328584293,5.76757462592739,1.98211023517378,0.0562867260951687,0.185163148344082,-4.94651104954392
"ENSG00000236263",NA,NA,NA,0.494618480585817,-0.853117139789829,1.98206703182439,0.0562917915349381,0.185163148344082,-4.15774628227877
"ENSG00000271584","105369490","LINC02550","long intergenic non-protein coding RNA 2550",1.26226220025786,-2.66782192481308,1.98198372272139,0.0563015603554398,0.185170894316232,-3.98384660806675
"ENSG00000117479","10560","SLC19A2","solute carrier family 19 member 2",-0.744226781292293,5.31425357725866,-1.98145772840161,0.0563632725803313,0.185349453056795,-4.92703984920279
"ENSG00000271579",NA,NA,NA,1.40698251640981,-1.50179436314838,1.98118930019061,0.0563947886301816,0.185428678360639,-4.05741649485387
"ENSG00000010327","23166","STAB1","stabilin 1",0.617884470429998,7.33227913592438,1.9810341617871,0.0564130103791018,0.185464176283855,-4.96396800180155
"ENSG00000214700","728858","C12orf71","chromosome 12 open reading frame 71",0.804460327719122,-3.07826100290322,1.98095610832144,0.0564221800749698,0.185469909127724,-3.97443893443105
"ENSG00000086570","2196","FAT2","FAT atypical cadherin 2",1.02501292663708,1.00628199750672,1.98087011974287,0.0564322834907981,0.185478709365203,-4.38618762346682
"ENSG00000255203","8587","OR7E2P","olfactory receptor family 7 subfamily E member 2 pseudogene",1.27906475563076,-3.87276489231506,1.9807153894572,0.0564504678394367,0.185514063783917,-3.90981679965002
"ENSG00000115718","5624","PROC","protein C, inactivator of coagulation factors Va and VIIIa",0.749374534688041,-1.38412279259791,1.98032200365629,0.0564967226943383,0.185617981863955,-4.09858984474817
"ENSG00000150991","7316","UBC","ubiquitin C",0.559199068297183,8.94655351936245,1.98032004566761,0.0564969530000714,0.185617981863955,-4.94049498780066
"ENSG00000165626","222389","BEND7","BEN domain containing 7",-0.358285181029451,5.80471653302162,-1.98011531009794,0.0565210392615554,0.185660182050017,-4.94896841588144
"ENSG00000163788","54861","SNRK","SNF related kinase",-0.361101494831037,6.69036904220785,-1.98002662619868,0.056531475322232,0.185660182050017,-4.96823206672625
"ENSG00000237172","84752","B3GNT9","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9",-0.403692088748394,4.8377649303062,-1.9800213335912,0.0565320981938812,0.185660182050017,-4.87413845478607
"ENSG00000231616",NA,NA,NA,-1.05308745378665,-1.78199625938337,-1.97975980831081,0.0565628838050043,0.185727331673172,-4.05787849829112
"ENSG00000109189","64854","USP46","ubiquitin specific peptidase 46",-0.222623470148408,4.69512736549052,-1.97966873787878,0.0565736076502518,0.185727331673172,-4.87081400212242
"ENSG00000260244",NA,NA,NA,0.577260768810666,3.67012580961439,1.97965815924788,0.0565748534340764,0.185727331673172,-4.72749843925201
"ENSG00000253910","56103","PCDHGB2","protocadherin gamma subfamily B, 2",-0.465847143260516,0.215643283631489,-1.9795644690408,0.0565858878293386,0.185739142387378,-4.27247955252571
"ENSG00000093010","1312","COMT","catechol-O-methyltransferase",-0.244760737358249,5.86061118692963,-1.97930807797673,0.0566160939713625,0.185810535167632,-4.95315087335065
"ENSG00000256043","1519","CTSO","cathepsin O",-0.310182804400473,5.44813639485019,-1.97925357489788,0.0566225169426989,0.185810535167632,-4.93218382504601
"ENSG00000117862","51060","TXNDC12","thioredoxin domain containing 12",-0.217900312409022,5.44126835913409,-1.9791400627288,0.0566358959413779,0.185827023112678,-4.93547923989537
"ENSG00000135378","79056","PRRG4","proline rich and Gla domain 4",-0.514837216729453,3.91090736675832,-1.97903214931657,0.0566486176049658,0.185827023112678,-4.76638336361218
"ENSG00000183049","57118","CAMK1D","calcium/calmodulin dependent protein kinase ID",0.395733577627071,5.43627625966194,1.97902159445799,0.056649862026743,0.185827023112678,-4.9284351412666
"ENSG00000025423","8630","HSD17B6","hydroxysteroid 17-beta dehydrogenase 6",-1.03081210265899,3.74741899508672,-1.97872213695782,0.0566851781148076,0.18591845155554,-4.71923399364773
"ENSG00000121691","847","CAT","catalase",-0.585319386311608,7.11464120485541,-1.97831468912973,0.056733260725968,0.186051722674866,-4.97212809310397
"ENSG00000254211","101928154","LINC01485","long intergenic non-protein coding RNA 1485",1.63746843189125,-3.81625451086542,1.9782493075427,0.0567409796690572,0.186052607091292,-3.93428492702231
"ENSG00000183199",NA,NA,NA,-0.846869013697418,-0.18526055197652,-1.97803631928419,0.056766131392445,0.186110645531335,-4.21539727228929
"ENSG00000115677","3069","HDLBP","high density lipoprotein binding protein",-0.294241909034646,8.61602464371042,-1.97795285153551,0.0567759907270804,0.186118538443307,-4.95349397696893
"ENSG00000183864","10766","TOB2","transducer of ERBB2, 2",-0.334734520239608,6.8351141060637,-1.97769208014226,0.0568068030544046,0.186195106704306,-4.9732840872448
"ENSG00000160471","125965","COX6B2","cytochrome c oxidase subunit 6B2",1.04928887315167,-1.92860501677315,1.97729981594006,0.0568531798283292,0.186322663612695,-4.07381006411558
"ENSG00000147408","55790","CSGALNACT1","chondroitin sulfate N-acetylgalactosaminyltransferase 1",-0.539689425692439,6.83822451020827,-1.97713335324631,0.0568728704254,0.186343848117398,-4.97381812811128
"ENSG00000168612","90204","ZSWIM1","zinc finger SWIM-type containing 1",0.321791741743194,3.53845728086639,1.97711902345206,0.056874565751078,0.186343848117398,-4.72356598944324
"ENSG00000198060","54708","MARCHF5","membrane associated ring-CH-type finger 5",-0.292706532869413,5.64832097948609,-1.97702613857471,0.0568855558203848,0.186350943038689,-4.94953535619416
"ENSG00000113555","51294","PCDH12","protocadherin 12",-0.499299726973907,5.16168872058383,-1.97694432993463,0.0568952368913911,0.186350943038689,-4.91686887102952
"ENSG00000113732","8992","ATP6V0E1","ATPase H+ transporting V0 subunit e1",-0.250336327437383,7.0821353407164,-1.9768848714787,0.0569022739878364,0.186350943038689,-4.97503119595845
"ENSG00000163071","132671","SPATA18","spermatogenesis associated 18",0.672202108325289,2.31879774030072,1.97684852556776,0.0569065760152177,0.186350943038689,-4.5406972881949
"ENSG00000165804","51222","ZNF219","zinc finger protein 219",-0.285992228656211,5.66441741055852,-1.97674217305753,0.0569191658944172,0.186367735629125,-4.94693789596737
"ENSG00000100991","26133","TRPC4AP","transient receptor potential cation channel subfamily C member 4 associated protein",-0.268808010391746,7.19278307857263,-1.97663757760248,0.0569315501445792,0.186383850624067,-4.97510887252051
"ENSG00000237641",NA,NA,NA,-0.644142967741782,0.163212443230369,-1.97651673953669,0.056945860468149,0.186406266192987,-4.27505068440611
"ENSG00000273254",NA,NA,NA,-0.674326149171652,-2.87881344693448,-1.97630156138223,0.056971350841677,0.186465267805232,-3.9751156734775
"ENSG00000189042","163081","ZNF567","zinc finger protein 567",0.259688422328646,3.3576247155426,1.9760071646311,0.0570062417039034,0.186537431546619,-4.69133676242766
"ENSG00000054179","954","ENTPD2","ectonucleoside triphosphate diphosphohydrolase 2",0.635011357899638,0.153854726755196,1.97598949361449,0.0570083366029524,0.186537431546619,-4.25053778419132
"ENSG00000119396","51552","RAB14","RAB14, member RAS oncogene family",-0.171897243080358,6.90634815606512,-1.97581550692347,0.0570289663098429,0.186567532912913,-4.97688652463403
"ENSG00000142541","23521","RPL13A","ribosomal protein L13a",0.320986929523237,10.6149281799725,1.97578591467433,0.0570324757283028,0.186567532912913,-4.89141947588721
"ENSG00000083097","23033","DOP1A","DOP1 leucine zipper like protein A",-0.280449339678859,5.86577422689567,-1.97569643582679,0.0570430883930083,0.18657437523168,-4.96052636967192
"ENSG00000182326","716","C1S","complement C1s",0.410993898039196,8.7286862674042,1.97564231982113,0.0570495076731399,0.18657437523168,-4.95497572248862
"ENSG00000134245","7482","WNT2B","Wnt family member 2B",0.368914906623981,3.25909680254878,1.97519954562191,0.0571020535355188,0.186721771288704,-4.66888678436061
"ENSG00000187325","51616","TAF9B","TATA-box binding protein associated factor 9b",-0.270869532817509,4.46910420732807,-1.97505992190568,0.0571186320134128,0.186751532028668,-4.84768394789645
"ENSG00000271833",NA,NA,NA,0.63433257903048,0.209733039022363,1.97499257785906,0.0571266297322677,0.186753233533131,-4.27177190247556
"ENSG00000258376",NA,NA,NA,0.644455908231177,0.69874238736223,1.97483037122375,0.0571458972554,0.186791771999852,-4.33367760716877
"ENSG00000162290",NA,NA,NA,-0.232162600469999,5.28013541505171,-1.9746587752686,0.0571662862444697,0.186833965616576,-4.93370324059584
"ENSG00000183337","54880","BCOR","BCL6 corepressor",-0.267089376522375,5.72196802240293,-1.97421900659688,0.0572185684056242,0.186980369553692,-4.95623084151138
"ENSG00000143952","51542","VPS54","VPS54 subunit of GARP complex",-0.17432275985513,5.5960711122878,-1.97383457475746,0.0572643059550297,0.187105351325591,-4.95100847761143
"ENSG00000167065","150290","DUSP18","dual specificity phosphatase 18",0.348508609124617,1.75710649113294,1.97369585105195,0.0572808183488136,0.187126617504515,-4.47577087713135
"ENSG00000235636",NA,NA,NA,-0.785346161109581,-1.38178297492338,-1.97365401397047,0.0572857990646831,0.187126617504515,-4.11309806355857
"ENSG00000164266","6690","SPINK1","serine peptidase inhibitor, Kazal type 1",-1.83888529099393,-2.62841049696201,-1.97315621118591,0.0573450915964967,0.187253788908428,-3.99808950292217
"ENSG00000187187","339327","ZNF546","zinc finger protein 546",0.330454840106672,3.18376229067979,1.97308192437187,0.0573539443711805,0.187253788908428,-4.66701493091811
"ENSG00000271752",NA,NA,NA,0.933191677917385,-2.77745420476985,1.97307362311649,0.0573549337074572,0.187253788908428,-3.99660777816926
"ENSG00000128791","57045","TWSG1","twisted gastrulation BMP signaling modulator 1",-0.303434235064546,5.35256244487618,-1.97306174531043,0.0573563493197508,0.187253788908428,-4.93503097422644
"ENSG00000109846","1410","CRYAB","crystallin alpha B",-0.657498730570194,7.82229326452255,-1.97301251240261,0.05736221728613,0.187253788908428,-4.97662150615729
"ENSG00000258844",NA,NA,NA,-0.823965505819005,-1.14214977309215,-1.97261338131985,0.0574098081968109,0.187384450893144,-4.12526808050354
"ENSG00000185475","374395","TMEM179B","transmembrane protein 179B",-0.234868340567671,4.6857359524684,-1.97255100634375,0.0574172486661288,0.187384450893144,-4.8810645514703
"ENSG00000156110","132","ADK","adenosine kinase",-0.283107929210133,4.41944257729754,-1.97245120547596,0.0574291552732903,0.187398821806336,-4.85235061672752
"ENSG00000101986","215","ABCD1","ATP binding cassette subfamily D member 1",0.288370130328611,4.1493898558548,1.97223343980735,0.0574551429817875,0.18742005735559,-4.82017583479105
"ENSG00000271870",NA,NA,NA,0.382715155613358,2.59558909261761,1.97221737111819,0.0574570609921881,0.18742005735559,-4.57582329757873
"ENSG00000146904","2041","EPHA1","EPH receptor A1",-0.318657953783464,4.56946699276298,-1.97220803828413,0.0574581750148845,0.18742005735559,-4.87271489557773
"ENSG00000232811",NA,NA,NA,0.506446240544592,-0.789832871399983,1.97208710605804,0.0574726119085344,0.187427957042136,-4.18351677959809
"ENSG00000095383","55357","TBC1D2","TBC1 domain family member 2",-0.404604098626594,4.41998783230366,-1.9720620332183,0.0574756055007094,0.187427957042136,-4.8596549983875
"ENSG00000160325","11094","CACFD1","calcium channel flower domain containing 1",-0.380950954968597,5.38890788880031,-1.97180568517911,0.0575062201823133,0.187503310087919,-4.94118067638982
"ENSG00000104626","90459","ERI1","exoribonuclease 1",0.292223182663108,3.9000623283857,1.97148552315113,0.0575444758858698,0.187603554330438,-4.79799415629344
"ENSG00000082996","11342","RNF13","ring finger protein 13",-0.235610745058713,5.82897698789809,-1.97139867984412,0.057554856491581,0.187612907300147,-4.96635617989844
"ENSG00000069535","4129","MAOB","monoamine oxidase B",0.603083393893648,3.11202520282343,1.9713243264257,0.0575637454451575,0.187617396090076,-4.6416793550661
"ENSG00000124251","27296","TP53TG5","TP53 target 5",0.69843032631059,-1.51458688921328,1.97111996427301,0.0575881831102111,0.187672554979206,-4.10838170681806
"ENSG00000136699","55627","SMPD4","sphingomyelin phosphodiesterase 4",-0.211946382585568,6.72419096692098,-1.97058882119727,0.0576517395864851,0.187830764404176,-4.98541142329709
"ENSG00000257647",NA,NA,NA,-0.982789977593993,-1.13783925068679,-1.97058802220885,0.0576518352393038,0.187830764404176,-4.12591164060887
"ENSG00000272542",NA,NA,NA,1.05660578649192,-3.16633834657234,1.97052574151678,0.0576592917475502,0.187830764404176,-3.96015877446404
"ENSG00000180914","5021","OXTR","oxytocin receptor",0.74999758775141,0.180113315628233,1.96997967104332,0.0577247056092748,0.188019333241686,-4.25258170500173
"ENSG00000136546","6332","SCN7A","sodium voltage-gated channel alpha subunit 7",-0.875749541078182,2.38419964205445,-1.96989775024432,0.0577345244893102,0.188026794059853,-4.51934656747906
"ENSG00000260581","105378231","LOC105378231","uncharacterized LOC105378231",1.69143549912033,-3.66896583438604,1.96930290716467,0.0578058649686048,0.188232685610419,-3.94571577964377
"ENSG00000272646",NA,NA,NA,0.688090845995614,-2.06457794453273,1.96924497008564,0.0578128175575561,0.188232685610419,-4.03090699632304
"ENSG00000163995","84448","ABLIM2","actin binding LIM protein family member 2",-0.484960441233534,3.91182243757148,-1.96908492928304,0.0578320266248611,0.188270685216701,-4.79213008999503
"ENSG00000185278","84614","ZBTB37","zinc finger and BTB domain containing 37",0.333872243384963,5.60102155149987,1.96901974571345,0.0578398519454091,0.188271620251341,-4.96495853173841
"ENSG00000158482",NA,NA,NA,1.36121383665643,-2.30960753553561,1.96886459159834,0.0578584819865607,0.188283694232006,-4.03868743880257
"ENSG00000001626","1080","CFTR","CF transmembrane conductance regulator",-0.908426138006704,-2.22257653007503,-1.96886328896104,0.057858638422111,0.188283694232006,-4.03373480582823
"ENSG00000256894",NA,NA,NA,-0.627336097425849,-0.405763800901667,-1.96875614570162,0.057871506668871,0.188301035768854,-4.21454093867362
"ENSG00000149547","9538","EI24","EI24 autophagy associated transmembrane protein",-0.230614312122833,5.78392472524185,-1.96832252517521,0.0579236113419746,0.188446022779361,-4.97097127520594
"ENSG00000268499",NA,NA,NA,-1.16556076227417,-2.63333671637519,-1.9679647527908,0.0579666327205515,0.188541879611932,-4.00784682253963
"ENSG00000128203","57168","ASPHD2","aspartate beta-hydroxylase domain containing 2",0.443122754759959,1.29741387386442,1.96795194631809,0.0579681731878613,0.188541879611932,-4.42493442984873
"ENSG00000223564",NA,NA,NA,-0.836555464153944,1.7567845192288,-1.96766104651861,0.0580031746014468,0.18861810920928,-4.43138107420024
"ENSG00000162924","5966","REL","REL proto-oncogene, NF-kB subunit",0.43531589982424,3.60220875883344,1.96763163612975,0.0580067143192057,0.18861810920928,-4.75836285395607
"ENSG00000237298","100506866","TTN-AS1","TTN antisense RNA 1",-0.369967096215501,3.21002695066386,-1.96730901182373,0.0580455564554252,0.188719840930838,-4.68104177477443
"ENSG00000040275","54908","SPDL1","spindle apparatus coiled-coil protein 1",0.333865006876183,2.84805846477401,1.96723722283707,0.058054202522739,0.188723384382133,-4.62724140809649
"ENSG00000123178","57213","SPRYD7","SPRY domain containing 7",-0.238417333219982,3.44008303371254,-1.96710185469623,0.058070508939549,0.188744253127064,-4.72003961654296
"ENSG00000103034","65009","NDRG4","NDRG family member 4",0.509078116530182,3.1515681320133,1.96705846814702,0.0580757361179328,0.188744253127064,-4.65449008122005
"ENSG00000135083","79616","CCNJL","cyclin J like",-0.384196106105417,3.29525529247989,-1.96694698180436,0.058089169787013,0.188746100383372,-4.69856328004013
"ENSG00000169228","53917","RAB24","RAB24, member RAS oncogene family",0.315185385882165,5.56637053260202,1.96688664452299,0.0580964413225136,0.188746100383372,-4.96274615887291
"ENSG00000112561","7942","TFEB","transcription factor EB",0.324360002986527,5.45061619398498,1.96686561558852,0.058098975806669,0.188746100383372,-4.95661709200548
"ENSG00000198496","10230","NBR2","neighbor of BRCA1 lncRNA 2",0.303079945905356,3.29735694413959,1.96670239051598,0.0581186515646255,0.188785465142162,-4.7036991375425
"ENSG00000109047","5957","RCVRN","recoverin",1.05391355033765,-3.51915269086755,1.96643393850775,0.0581510243901384,0.188866057889219,-3.95865336060774
"ENSG00000171877","84978","FRMD5","FERM domain containing 5",0.770745566367623,-0.0594382357030078,1.9663474126602,0.05816146195181,0.188875396399481,-4.28521865674561
"ENSG00000112280","1297","COL9A1","collagen type IX alpha 1 chain",1.47588451193089,0.0255070827557803,1.96618925738862,0.0581805443450055,0.188906087198453,-4.25539769204109
"ENSG00000258486",NA,NA,NA,0.722441022378664,2.55238713176113,1.96607507469288,0.058194324569001,0.188906087198453,-4.56720901539348
"ENSG00000147364","26260","FBXO25","F-box protein 25",-0.235904125432834,4.24706423766056,-1.96600594809661,0.0582026685451265,0.188906087198453,-4.84313977432247
"ENSG00000234546","102724571","LNCTAM34A","long non coding transcriptional activator of miR34a",0.733847504882005,-0.37594049582303,1.96596256179891,0.0582079060519083,0.188906087198453,-4.23685913921861
"ENSG00000130300","83483","PLVAP","plasmalemma vesicle associated protein",-0.448983532567771,9.33533141064656,-1.9658967565544,0.0582158507122971,0.188906087198453,-4.95824679520813
"ENSG00000196296","487","ATP2A1","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1",-0.390866931363653,2.10106900255515,-1.9658638696565,0.0582198214979569,0.188906087198453,-4.51385319256469
"ENSG00000221843","84226","C2orf16","chromosome 2 open reading frame 16",-0.467512418412965,0.498337412533394,-1.96578652738138,0.0582291607846359,0.188906087198453,-4.32708956429927
"ENSG00000178053","4291","MLF1","myeloid leukemia factor 1",-0.388850713389775,3.1156234959471,-1.96576440340259,0.0582318325542323,0.188906087198453,-4.65461905445779
"ENSG00000173991","8557","TCAP","titin-cap",0.462459159153832,2.38863647385397,1.96570518682438,0.0582389842820342,0.188906087198453,-4.56224405780989
"ENSG00000138101","1838","DTNB","dystrobrevin beta",-0.38538205422836,4.84815645493695,-1.96542111180593,0.0582733033380127,0.18899286120896,-4.91094991057324
"ENSG00000232545",NA,NA,NA,-0.912427457918729,-0.890240507627606,-1.9651593112309,0.0583049470137006,0.18907093697925,-4.19539564522059
"ENSG00000173085","27235","COQ2","coenzyme Q2, polyprenyltransferase",-0.317041287970207,2.8993557736133,-1.9650279218266,0.0583208336087953,0.189097902143745,-4.63451457017863
"ENSG00000261794","728498","GOLGA8H","golgin A8 family member H",-0.568629335948476,0.517531204684948,-1.96448269764163,0.0583867981972952,0.189287210770463,-4.32228232813488
"ENSG00000118804","8987","STBD1","starch binding domain 1",-0.463664264472777,2.81997435109753,-1.96437790365659,0.058399484260713,0.189303766242124,-4.62941487365845
"ENSG00000233491","100128317","LOC100128317","uncharacterized LOC100128317",-1.62310421442082,-5.22374137605659,-1.9643058528113,0.0584082079244158,0.189307474840411,-3.90130057452256
"ENSG00000146243","134728","IRAK1BP1","interleukin 1 receptor associated kinase 1 binding protein 1",-0.358619048769146,2.90668315642683,-1.96415247450216,0.0584267822106138,0.189343105292888,-4.63337150443542
"ENSG00000157796","57728","WDR19","WD repeat domain 19",-0.429800653072916,6.52482303804741,-1.96402132068009,0.0584426691649788,0.189370018819993,-4.99531708440442
"ENSG00000018189","22902","RUFY3","RUN and FYVE domain containing 3",-0.377877327338722,7.0588971779172,-1.9638478173183,0.0584636917918117,0.189413564170747,-4.99828425055107
"ENSG00000074410","771","CA12","carbonic anhydrase 12",-1.0363172815788,2.39066960418371,-1.96358020067303,0.0584961306131684,0.189494080180868,-4.53004203253046
"ENSG00000247626","92935","MARS2","methionyl-tRNA synthetase 2, mitochondrial",0.499763103444988,2.27381606007201,1.96331908119733,0.0585277969900254,0.189572073352727,-4.56782585482138
