"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000245680","92285","ZNF585B","zinc finger protein 585B",-0.135522718567601,5.03624312702551,-1.28664461164349,0.207633882060085,0.999849312069525,-4.52858372384302
"ENSG00000185290","389493","NUPR2","nuclear protein 2, transcriptional regulator",-0.470594205497183,2.07666859661888,-1.28661145407046,0.207645300066134,0.999849312069525,-4.55547775146231
"ENSG00000109182","80157","CWH43","cell wall biogenesis 43 C-terminal homolog",0.475948511852259,3.10248003090951,1.28659216896762,0.207651941224761,0.999849312069525,-4.54277210985258
"ENSG00000074800","2023","ENO1","enolase 1",0.238452235876604,8.60011974504957,1.28656964203007,0.207659698969752,0.999849312069525,-4.52570687483431
"ENSG00000164294","493869","GPX8","glutathione peroxidase 8 (putative)",-0.256495268999114,4.60112091899272,-1.28645805750542,0.207698129292822,0.999849312069525,-4.53036715601945
"ENSG00000079435","3991","LIPE","lipase E, hormone sensitive type",-0.325650042566737,3.29620293775157,-1.28625704799557,0.207767371716776,0.999849312069525,-4.54472367914361
"ENSG00000066027","5525","PPP2R5A","protein phosphatase 2 regulatory subunit B'alpha",-0.183681333045149,6.07633261116835,-1.2862269474025,0.207777742080368,0.999849312069525,-4.52579102422209
"ENSG00000213280",NA,NA,NA,0.512323936283608,-2.55949844366912,1.28580499294793,0.207923156762338,0.999849312069525,-4.58401937793629
"ENSG00000154114","219899","TBCEL","tubulin folding cofactor E like",0.172461769060746,5.04354961390401,1.28553874336445,0.20801495196256,0.999849312069525,-4.5285354651199
"ENSG00000129990","6861","SYT5","synaptotagmin 5",0.951137548591295,-2.41814299095082,1.28550862789679,0.208025336848861,0.999849312069525,-4.58224522731237
"ENSG00000270184",NA,NA,NA,0.426892989095653,-0.446506347746451,1.2853122159066,0.208093076368642,0.999849312069525,-4.57399825792149
"ENSG00000242498","348110","ARPIN","actin related protein 2/3 complex inhibitor",0.186623722318104,4.24648567892094,1.28529061638142,0.208100526740831,0.999849312069525,-4.53346108000299
"ENSG00000068971","5526","PPP2R5B","protein phosphatase 2 regulatory subunit B'beta",-0.160466836465154,5.61853457348072,-1.28528551849714,0.208102285194948,0.999849312069525,-4.52696706543557
"ENSG00000236253","163742","SLC25A3P1","solute carrier family 25 member 3 pseudogene 1",-0.822046787242996,-3.17585931828204,-1.28520307873013,0.208130723373262,0.999849312069525,-4.58388598525575
"ENSG00000172465","9338","TCEAL1","transcription elongation factor A like 1",-0.152125713493093,4.67445571560993,-1.28493592724981,0.208222899453832,0.999849312069525,-4.5307705709146
"ENSG00000170776","11214","AKAP13","A-kinase anchoring protein 13",0.278329348465869,7.93111777325639,1.28467016173794,0.208314628111315,0.999849312069525,-4.52603082600018
"ENSG00000204583","100507055","LRCOL1","leucine rich colipase like 1",-0.684762864947142,0.212766310721271,-1.28459580447549,0.20834029793124,0.999849312069525,-4.57230069790697
"ENSG00000197320",NA,NA,NA,1.27445594993324,-2.36745738658102,1.28458377276859,0.20834445177634,0.999849312069525,-4.58330296480464
"ENSG00000219133",NA,NA,NA,0.84375234223679,-3.6214583408815,1.28440621742333,0.20840575857606,0.999849312069525,-4.58724333001867
"ENSG00000267185",NA,NA,NA,0.489688970692798,-2.45847324998556,1.28438177985485,0.208414197520277,0.999849312069525,-4.5844661636885
"ENSG00000175544","57010","CABP4","calcium binding protein 4",0.461774644789655,-0.58221189109615,1.2842121483927,0.208472782945928,0.999849312069525,-4.57711998532516
"ENSG00000090857","55066","PDPR","pyruvate dehydrogenase phosphatase regulatory subunit",0.285403852684664,5.40328918861204,1.28420103049993,0.208476623156857,0.999849312069525,-4.52802103637494
"ENSG00000267607",NA,NA,NA,1.00840647165939,-3.74708304993108,1.28407865146604,0.208518897426504,0.999849312069525,-4.58716191448543
"ENSG00000005961","3674","ITGA2B","integrin subunit alpha 2b",-0.499956202481533,3.54530334109388,-1.2837602165271,0.208628927220757,0.999849312069525,-4.54007292798395
"ENSG00000189058","347","APOD","apolipoprotein D",-0.618151361497844,8.76711536915558,-1.28369404429672,0.208651797447744,0.999849312069525,-4.52725646218768
"ENSG00000175591","5029","P2RY2","purinergic receptor P2Y2",0.265426463529786,3.98723677089955,1.28364745126756,0.208667901918783,0.999849312069525,-4.53466245420868
"ENSG00000165390",NA,NA,NA,1.08931649277921,-5.69981510089502,1.28347182929305,0.208728612598897,0.999849312069525,-4.59048768963716
"ENSG00000204439","57827","C6orf47","chromosome 6 open reading frame 47",0.219080535432254,4.043515161416,1.28337576704828,0.208761825989164,0.999849312069525,-4.53719901421247
"ENSG00000259488",NA,NA,NA,0.745087136572008,-2.80671804102446,1.28330714279889,0.208785555188273,0.999849312069525,-4.5853387610038
"ENSG00000111540","5869","RAB5B","RAB5B, member RAS oncogene family",0.188113281703206,4.00998241618586,1.28299936073846,0.208892006645115,0.999849312069525,-4.53665530868885
"ENSG00000239736",NA,NA,NA,-1.22975137889602,-4.82853226975705,-1.28295158941647,0.208908532833084,0.999849312069525,-4.58944117957869
"ENSG00000148606","11128","POLR3A","RNA polymerase III subunit A",0.167351806983466,4.88226550984969,1.28288035310986,0.208933178429264,0.999849312069525,-4.53041131331625
"ENSG00000268573",NA,NA,NA,0.394844592095757,1.75765859894546,1.28281743324782,0.20895494862515,0.999849312069525,-4.55917321624007
"ENSG00000182636","4692","NDN","necdin, MAGE family member",-0.261806014914165,4.53321488498885,-1.28281706025897,0.208955077683978,0.999849312069525,-4.53248256157856
"ENSG00000141698","115024","NT5C3B","5'-nucleotidase, cytosolic IIIB",-0.171845552814148,6.14886226967716,-1.28280765033067,0.208958333657371,0.999849312069525,-4.52691172368269
"ENSG00000198561","1500","CTNND1","catenin delta 1",0.15325752693364,8.72809462053797,1.28237973370188,0.209106439819613,0.999849312069525,-4.52759822516188
"ENSG00000125910","8698","S1PR4","sphingosine-1-phosphate receptor 4",0.525029434026745,2.37170921608383,1.28226726580224,0.209145379294994,0.999849312069525,-4.56020049568117
"ENSG00000253966",NA,NA,NA,0.812255292638342,-3.9120202889789,1.28205422474435,0.209219155054039,0.999849312069525,-4.58695448954175
"ENSG00000162779","126859","AXDND1","axonemal dynein light chain domain containing 1",0.495044804883991,-0.409880726187302,1.28195802179322,0.209252476449859,0.999849312069525,-4.57435538634974
"ENSG00000141854","113230","MISP3","MISP family member 3",-0.288467365507869,3.15617917943603,-1.28187778111179,0.209280272146232,0.999849312069525,-4.54530925880465
"ENSG00000168995","27036","SIGLEC7","sialic acid binding Ig like lectin 7",0.781998593667986,-1.62666709155489,1.28166799241382,0.209352957045915,0.999849312069525,-4.58258217312541
"ENSG00000112394","117247","SLC16A10","solute carrier family 16 member 10",0.376697919877693,2.47663294236283,1.28125317587185,0.209496733781817,0.999849312069525,-4.55366165452861
"ENSG00000237037","100132273","NDUFA6-DT","NDUFA6 divergent transcript",-0.207131261318233,3.78733124894212,-1.28108872225634,0.209553754675032,0.999849312069525,-4.54056803187429
"ENSG00000125741","80207","OPA3","outer mitochondrial membrane lipid metabolism regulator OPA3",0.208258079869244,4.57724864927083,1.28099404243679,0.209586588289855,0.999849312069525,-4.53341525780621
"ENSG00000067082","1316","KLF6","Kruppel like factor 6",0.450758165005199,7.86691036905759,1.28098470149792,0.209589827806237,0.999849312069525,-4.52748467764163
"ENSG00000135469","93058","COQ10A","coenzyme Q10A",-0.172113324058665,3.80375129033154,-1.28081239944085,0.20964959043017,0.999849312069525,-4.54120539009108
"ENSG00000228650",NA,NA,NA,0.616257692596001,-1.88486686578388,1.2804144296663,0.209787674890968,0.999849312069525,-4.58218165253204
"ENSG00000138442","55759","WDR12","WD repeat domain 12",0.196200814148438,4.00723744016002,1.28040637314506,0.209790470992805,0.999849312069525,-4.53782950662196
"ENSG00000137513","79731","NARS2","asparaginyl-tRNA synthetase 2, mitochondrial",0.182561443032862,3.79127397647792,1.28019127071146,0.209865135051674,0.999849312069525,-4.54009484933071
"ENSG00000159202","65264","UBE2Z","ubiquitin conjugating enzyme E2 Z",0.101619170157788,6.77074980291293,1.28018014139704,0.209868998689042,0.999849312069525,-4.52773646947609
"ENSG00000246859","100505678","STARD4-AS1","STARD4 antisense RNA 1",0.432333483442375,2.07789064983638,1.27996117076194,0.209945027211208,0.999849312069525,-4.55811730048537
"ENSG00000267321",NA,NA,NA,-0.176835572772776,3.03941702539231,-1.27981153650846,0.209996993554946,0.999849312069525,-4.54807284559733
"ENSG00000106688","6505","SLC1A1","solute carrier family 1 member 1",0.420805376709238,5.70725797434588,1.2793869204573,0.210144511225482,0.999849312069525,-4.52890505088785
"ENSG00000172716","91607","SLFN11","schlafen family member 11",0.168763038599431,6.62667956729477,1.27931765556474,0.210168582294043,0.999849312069525,-4.52819978719038
"ENSG00000218891","163033","ZNF579","zinc finger protein 579",-0.230243369596161,4.50305115254497,-1.27925337937209,0.21019092155137,0.999849312069525,-4.533310535613
"ENSG00000158019","9577","BABAM2","BRISC and BRCA1 A complex member 2",-0.149814306904048,4.54126800981606,-1.27920361822843,0.210208217325587,0.999849312069525,-4.53390630030306
"ENSG00000261451",NA,NA,NA,-0.461549324412938,-1.29715168027229,-1.27895451032982,0.21029481746037,0.999849312069525,-4.57913549617458
"ENSG00000234618",NA,NA,NA,0.321889592982435,-0.138812866613306,1.27831293744743,0.210517979155993,0.999849312069525,-4.573627297828
"ENSG00000234389",NA,NA,NA,-0.971079365824721,-0.969105396354953,-1.27828425134792,0.210527961387682,0.999849312069525,-4.57926042310103
"ENSG00000002745","51384","WNT16","Wnt family member 16",-0.67943797329847,-1.18769963116446,-1.27802439241277,0.210618403844543,0.999849312069525,-4.58134759697444
"ENSG00000226321","728763","CROCC2","ciliary rootlet coiled-coil, rootletin family member 2",-0.566842433276723,-2.37270388410137,-1.27799125903371,0.210629937850698,0.999849312069525,-4.58467020127253
"ENSG00000264808",NA,NA,NA,0.79660440599899,-4.09996570747886,1.27773465662714,0.210719279514253,0.999849312069525,-4.58858485736254
"ENSG00000062485","1431","CS","citrate synthase",0.158225766146395,6.99834787280111,1.27753903408623,0.210787409025543,0.999849312069525,-4.52876563811323
"ENSG00000254470","91056","AP5B1","adaptor related protein complex 5 subunit beta 1",0.257864996055039,2.78569918886278,1.27751050073854,0.210797347737418,0.999849312069525,-4.5523311565622
"ENSG00000214871",NA,NA,NA,0.462686575128226,-2.41421467339326,1.27736950759585,0.210846463567659,0.999849312069525,-4.5842613902935
"ENSG00000161911","340205","TREML1","triggering receptor expressed on myeloid cells like 1",-0.698029960557378,-1.2475304563211,-1.27727410416113,0.210879702864303,0.999849312069525,-4.58158338022805
"ENSG00000120156","7010","TEK","TEK receptor tyrosine kinase",-0.316694025001925,4.95197697778988,-1.27725529518879,0.210886256525022,0.999849312069525,-4.53167629861598
"ENSG00000162267","3699","ITIH3","inter-alpha-trypsin inhibitor heavy chain 3",-0.540935382214478,1.13209764353108,-1.27710497395176,0.210938638906369,0.999849312069525,-4.56478848822536
"ENSG00000272914",NA,NA,NA,-0.258531367787253,0.775538185567191,-1.27702226280239,0.210967465434698,0.999849312069525,-4.56748647123646
"ENSG00000146859","55281","TMEM140","transmembrane protein 140",-0.286692357923047,3.84879703677881,-1.27682787084916,0.211035226767693,0.999849312069525,-4.54250603625692
"ENSG00000166295","119504","ANAPC16","anaphase promoting complex subunit 16",-0.167104940395049,6.83352386356302,-1.27669795012316,0.211080523857196,0.999849312069525,-4.52914156073349
"ENSG00000161714","113026","PLCD3","phospholipase C delta 3",0.376239150565326,4.41046736369102,1.27663276908439,0.2111032521174,0.999849312069525,-4.53571236697024
"ENSG00000172215","10663","CXCR6","C-X-C motif chemokine receptor 6",0.588678385894575,1.54160152264153,1.276471354413,0.211159544487998,0.999849312069525,-4.56611338361334
"ENSG00000175482","57804","POLD4","DNA polymerase delta 4, accessory subunit",-0.20811386681109,5.61608072745255,-1.27646918305438,0.211160301813476,0.999849312069525,-4.53077086769397
"ENSG00000171617","8507","ENC1","ectodermal-neural cortex 1",0.455485924373985,3.23945659843646,1.27595634705153,0.211339226199598,0.999849312069525,-4.54843241238373
"ENSG00000162374","1996","ELAVL4","ELAV like RNA binding protein 4",0.730848891967844,-2.79105240336561,1.27552323437164,0.211490425240244,0.999849312069525,-4.58525146852964
"ENSG00000139910","4857","NOVA1","NOVA alternative splicing regulator 1",-0.265852034323782,3.31791678922182,-1.27539228013833,0.211536157319744,0.999849312069525,-4.54682434543674
"ENSG00000155097","528","ATP6V1C1","ATPase H+ transporting V1 subunit C1",0.139831947145712,6.27000787279248,1.27535944578652,0.211547624967767,0.999849312069525,-4.52990539965828
"ENSG00000138685","2247","FGF2","fibroblast growth factor 2",-0.300109795288867,3.64352919983064,-1.27447830483253,0.211855546158135,0.999849312069525,-4.54307726269906
"ENSG00000138036","51626","DYNC2LI1","dynein cytoplasmic 2 light intermediate chain 1",-0.184487499605962,4.57094121461686,-1.27432113781476,0.211910504996255,0.999849312069525,-4.53519639985933
"ENSG00000120008","55717","WDR11","WD repeat domain 11",0.154642056269261,6.87570811419549,1.27368897184852,0.21213167260262,0.999849312069525,-4.53034713603969
"ENSG00000269300",NA,NA,NA,0.822382455626458,-2.5112891375278,1.27355498803327,0.212178570207522,0.999849312069525,-4.58489343391431
"ENSG00000166839","348094","ANKDD1A","ankyrin repeat and death domain containing 1A",-0.205433736981992,4.56885802836007,-1.27339813728165,0.212233481774953,0.999849312069525,-4.53615121177908
"ENSG00000261305",NA,NA,NA,-0.771914068550276,-3.07302813338839,-1.27334126147149,0.212253395972835,0.999849312069525,-4.58617631756258
"ENSG00000116678","3953","LEPR","leptin receptor",-0.530316815137287,5.36156180798461,-1.27332922677263,0.21225760992057,0.999849312069525,-4.532152499478
"ENSG00000130545","92359","CRB3","crumbs cell polarity complex component 3",0.246111524460376,3.42244876107286,1.27312865698883,0.212327848723306,0.999849312069525,-4.5440877673087
"ENSG00000186470","11118","BTN3A2","butyrophilin subfamily 3 member A2",-0.488994934141522,5.54143061958979,-1.27304457885089,0.212357297814136,0.999849312069525,-4.53389349684973
"ENSG00000130544","79230","ZNF557","zinc finger protein 557",0.247717618273454,2.2264051519471,1.27297809136315,0.212380587818446,0.999849312069525,-4.55745774746208
"ENSG00000187908","1755","DMBT1","deleted in malignant brain tumors 1",0.790513002166087,-2.27717964455898,1.27272902328966,0.212467851451773,0.999849312069525,-4.58286620606597
"ENSG00000173334","10221","TRIB1","tribbles pseudokinase 1",0.315881454070396,7.58743495513154,1.27256712234214,0.212524589718767,0.999849312069525,-4.53085263801927
"ENSG00000196526","60312","AFAP1","actin filament associated protein 1",0.165813773941034,5.43802868348399,1.27224015645205,0.212639210054307,0.999849312069525,-4.53216206381932
"ENSG00000105479","93233","CCDC114","coiled-coil domain containing 114",-0.60890636090246,1.54762291881161,-1.2720920963455,0.212691129023214,0.999849312069525,-4.56343261931727
"ENSG00000055957","3697","ITIH1","inter-alpha-trypsin inhibitor heavy chain 1",0.680941850039256,-2.30305210036662,1.27199711979717,0.21272443868784,0.999849312069525,-4.58550113428983
"ENSG00000172889","51162","EGFL7","EGF like domain multiple 7",-0.305434308204545,6.97787764554828,-1.27184579226463,0.212777519625421,0.999849312069525,-4.53105098040171
"ENSG00000253982","101927752","LOC101927752","uncharacterized LOC101927752",-0.220195845388442,3.18767338761451,-1.27173320809961,0.212817017112701,0.999849312069525,-4.54822731714874
"ENSG00000198093","65251","ZNF649","zinc finger protein 649",0.163892551581533,2.87186048337067,1.27159929482454,0.21286400463936,0.999849312069525,-4.55095547047196
"ENSG00000137496","10068","IL18BP","interleukin 18 binding protein",0.240566036295403,4.83022409204352,1.27109125042785,0.213042338805359,0.999849312069525,-4.53573389774529
"ENSG00000168477","7148","TNXB","tenascin XB",-0.35309834601453,6.84960609410794,-1.27094754425335,0.213092803175889,0.999849312069525,-4.53142767606622
"ENSG00000187676","145173","B3GLCT","beta 3-glucosyltransferase",-0.155511991799769,3.91560915129214,-1.27077128930451,0.213154709840766,0.999849312069525,-4.54116715806429
"ENSG00000197410","54798","DCHS2","dachsous cadherin-related 2",-0.63135208773327,-0.744016909418484,-1.27076820484502,0.213155793327818,0.999849312069525,-4.57789520226311
"ENSG00000214146","647323","LINC02026","long intergenic non-protein coding RNA 2026",0.772172620600446,-2.28622279894514,1.27037510352193,0.21329391328689,0.999849312069525,-4.58328643825549
"ENSG00000267689",NA,NA,NA,0.718275372644564,-3.9420612220739,1.27034369782694,0.213304950902708,0.999849312069525,-4.58780442821445
"ENSG00000215158",NA,NA,NA,0.327154768123687,2.17734235503939,1.27032350870543,0.213312046651872,0.999849312069525,-4.55938088996877
"ENSG00000104413","54845","ESRP1","epithelial splicing regulatory protein 1",0.190304680327915,5.26565338039654,1.27031453515065,0.213315200590555,0.999849312069525,-4.53299057086904
"ENSG00000179085","54344","DPM3","dolichyl-phosphate mannosyltransferase subunit 3, regulatory",-0.254846681630077,4.1742782227891,-1.27015748354891,0.21337040528898,0.999849312069525,-4.53917093522495
"ENSG00000166847","84516","DCTN5","dynactin subunit 5",0.163952274869607,5.32577216992946,1.26972101079646,0.213523885171963,0.999849312069525,-4.53370031114276
"ENSG00000249307","100505875","LINC01088","long intergenic non-protein coding RNA 1088",-0.84701075295906,-0.460835449545728,-1.26958397912142,0.213572087774145,0.999849312069525,-4.57474842814456
"ENSG00000260260","100507303","SNHG19","small nucleolar RNA host gene 19",-0.366289772892239,4.43624464813899,-1.26958234421263,0.213572662923405,0.999849312069525,-4.5371282561713
"ENSG00000243789","100137047","JMJD7","jumonji domain containing 7",0.217301077043017,5.1245140728498,1.26949908997881,0.213601952718544,0.999849312069525,-4.53441399388386
"ENSG00000198142","65124","SOWAHC","sosondowah ankyrin repeat domain family member C",0.214050001647144,3.61649574780044,1.26932328086381,0.213663814366282,0.999849312069525,-4.54425658466987
"ENSG00000132003","65249","ZSWIM4","zinc finger SWIM-type containing 4",0.257585685991454,4.43364487110256,1.26928308081124,0.213677961392327,0.999849312069525,-4.53700264162951
"ENSG00000160058","55108","BSDC1","BSD domain containing 1",0.113067405836189,6.80811552976388,1.2692316549528,0.213696059987589,0.999849312069525,-4.53214427190113
"ENSG00000231246","105378909","LOC105378909","uncharacterized LOC105378909",-0.624692803006583,-2.93470520735942,-1.26919107058382,0.213710343894299,0.999849312069525,-4.58492012816556
"ENSG00000162391","338094","FAM151A","family with sequence similarity 151 member A",0.383307919188044,-1.22401878257322,1.26918095165787,0.213713905422113,0.999849312069525,-4.58021644952181
"ENSG00000143554","11000","SLC27A3","solute carrier family 27 member 3",-0.248674576177567,5.31614258186717,-1.26917958880804,0.21371438510368,0.999849312069525,-4.53400159436934
"ENSG00000165985","389941","C1QL3","complement C1q like 3",0.890671164234543,-0.639023486505378,1.26908261434569,0.213748519247021,0.999849312069525,-4.57541894355001
"ENSG00000188064","7477","WNT7B","Wnt family member 7B",0.719088335736211,0.312696670853421,1.26895290142065,0.21379418348275,0.999849312069525,-4.57243213275664
"ENSG00000255153","255512","TOLLIP-AS1","TOLLIP antisense RNA 1 (head to head)",-0.317114832162945,1.41807472108478,-1.26894729415977,0.213796157633442,0.999849312069525,-4.56362681488409
"ENSG00000259314",NA,NA,NA,0.481954054914903,-1.78920785107929,1.26889374610882,0.213815011012741,0.999849312069525,-4.58158529062942
"ENSG00000270903",NA,NA,NA,0.459363587154152,-0.279263862533533,1.26884774353697,0.213831208758262,0.999849312069525,-4.57475758885526
"ENSG00000243175",NA,NA,NA,-0.876374982032395,-1.4532281903534,-1.26871934992042,0.213876421729982,0.999849312069525,-4.58229996723877
"ENSG00000232837","101928435","LINC01700","long intergenic non-protein coding RNA 1700",-0.704319282815548,-3.18967231834219,-1.26871866208898,0.213876663964793,0.999849312069525,-4.58784355646151
"ENSG00000130487","113730","KLHDC7B","kelch domain containing 7B",1.30207200472054,-0.227718018511112,1.26871764680521,0.213877021519441,0.999849312069525,-4.58148647759116
"ENSG00000228484","101927692","LOC101927692","uncharacterized LOC101927692",0.655596325402273,-2.82583271837393,1.26828162316653,0.214030618681607,0.999849312069525,-4.58423265728557
"ENSG00000205903","100131017","ZNF316","zinc finger protein 316",0.259598664053931,5.54093055286179,1.26817308335135,0.214068866744798,0.999849312069525,-4.53368200649691
"ENSG00000129071","8930","MBD4","methyl-CpG binding domain 4, DNA glycosylase",0.166216620725998,5.53842690827645,1.26812257102738,0.214086668413433,0.999849312069525,-4.53396594496359
"ENSG00000141505","432","ASGR1","asialoglycoprotein receptor 1",-0.315448314568128,2.09629723031555,-1.26792860862764,0.214155035486823,0.999849312069525,-4.55737014464524
"ENSG00000235358",NA,NA,NA,0.677569920733609,-3.33493236271637,1.26782941509011,0.21419000519811,0.999849312069525,-4.58714483734933
"ENSG00000115902","6509","SLC1A4","solute carrier family 1 member 4",0.404665084153508,3.5490313721447,1.26768717573129,0.214240157826349,0.999849312069525,-4.54919535497784
"ENSG00000149554","1111","CHEK1","checkpoint kinase 1",-0.287203398373282,1.89115179631283,-1.26763650699489,0.21425802542179,0.999849312069525,-4.56288670385822
"ENSG00000037637","54455","FBXO42","F-box protein 42",0.109018126669716,5.49990637238997,1.26755882200828,0.21428542209395,0.999849312069525,-4.53403724346514
"ENSG00000144647","84892","POMGNT2","protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)",-0.180786931296979,4.54965328875613,-1.26747219150666,0.214315976647453,0.999849312069525,-4.53735821342903
"ENSG00000204060","100132074","FOXO6","forkhead box O6",-0.378885282608528,3.09142606618319,-1.26746799102238,0.214317458240789,0.999849312069525,-4.54895762501074
"ENSG00000059804","6515","SLC2A3","solute carrier family 2 member 3",-0.601795521423642,6.96599563191009,-1.26700235218371,0.214481746215538,0.999849312069525,-4.53302255576445
"ENSG00000166845","162681","C18orf54","chromosome 18 open reading frame 54",-0.281942953471503,1.89742286387288,-1.26694084736115,0.214503453631307,0.999849312069525,-4.56350869832236
"ENSG00000247595","100506540","SPTY2D1OS","SPTY2D1 opposite strand",0.272690168801766,-0.573519275238213,1.26689009450024,0.214521367517036,0.999849312069525,-4.57656048022363
"ENSG00000135835","57710","KIAA1614","KIAA1614",-0.21714292751012,4.03751674000291,-1.26672965141139,0.214578005440093,0.999849312069525,-4.54153387348829
"ENSG00000170484","121391","KRT74","keratin 74",0.904729544881532,-4.73347862517571,1.26670822904627,0.214585568592125,0.999849312069525,-4.58971264797652
"ENSG00000111087","2735","GLI1","GLI family zinc finger 1",-0.539872901365098,2.21098686431371,-1.26669065876741,0.214591771918004,0.999849312069525,-4.55847714645159
"ENSG00000259397",NA,NA,NA,0.780339144699907,-3.31403226272965,1.2666804780575,0.214595366360151,0.999849312069525,-4.58683908784213
"ENSG00000100722","79882","ZC3H14","zinc finger CCCH-type containing 14",0.158566193221393,5.81831873071334,1.26663380345651,0.214611846063925,0.999849312069525,-4.5337882401069
"ENSG00000145244","10699","CORIN","corin, serine peptidase",0.404882413198598,-0.289639164618106,1.26662457134222,0.214615105819633,0.999849312069525,-4.57513974450662
"ENSG00000244349",NA,NA,NA,0.367935671479533,-1.91811579607624,1.26651744842605,0.214652932452529,0.999849312069525,-4.58185285607764
"ENSG00000101460","84557","MAP1LC3A","microtubule associated protein 1 light chain 3 alpha",-0.255670845135553,5.74736317334507,-1.26632751869727,0.214720011740473,0.999849312069525,-4.53383311908212
"ENSG00000203632",NA,NA,NA,0.607526910465345,-0.416945209699153,1.2660739320673,0.214809598034686,0.999849312069525,-4.57699180331704
"ENSG00000112378","64065","PERP","p53 apoptosis effector related to PMP22",0.270071797675991,5.82133847545244,1.26593626211272,0.21485824547451,0.999849312069525,-4.53398653850325
"ENSG00000248905","342184","FMN1","formin 1",0.298378956796672,3.7950343261919,1.26590558595295,0.214869086422068,0.999849312069525,-4.54496328895779
"ENSG00000011021","1185","CLCN6","chloride voltage-gated channel 6",0.175653241621393,6.26392321654634,1.26586981393399,0.214881728767042,0.999849312069525,-4.53370058327093
"ENSG00000232196","100463285","MTRNR2L4","MT-RNR2 like 4",0.630896894491324,-1.84306634191894,1.2658445832778,0.214890645981105,0.999849312069525,-4.58159957330195
"ENSG00000162927","150962","PUS10","pseudouridine synthase 10",0.200587833281229,3.04796592051222,1.26575964470168,0.214920667686037,0.999849312069525,-4.55088891236974
"ENSG00000111321","4055","LTBR","lymphotoxin beta receptor",0.176133314351332,6.86170238633411,1.26555344530701,0.214993562447653,0.999849312069525,-4.53359547103458
"ENSG00000265292",NA,NA,NA,0.581885250612605,-3.27002494742656,1.26550500796515,0.215010688526433,0.999849312069525,-4.58702678574002
"ENSG00000132478","85451","UNK","unk zinc finger",0.12613662776131,6.02644187355052,1.26543754760778,0.215034542324624,0.999849312069525,-4.53408009460904
"ENSG00000170832","84669","USP32","ubiquitin specific peptidase 32",0.162953460713018,5.05698242096373,1.26542207165148,0.215040014862451,0.999849312069525,-4.53563480947632
"ENSG00000260721",NA,NA,NA,-1.02534212707976,-3.88657855386161,-1.26540359405839,0.215046548963344,0.999849312069525,-4.58684527891483
"ENSG00000153157","221711","SYCP2L","synaptonemal complex protein 2 like",-0.501413496838325,1.7783473551403,-1.26535717957354,0.215062962851785,0.999849312069525,-4.56026384970922
"ENSG00000007944","29116","MYLIP","myosin regulatory light chain interacting protein",-0.210265061213783,6.40319571104345,-1.26527608372822,0.215091643630898,0.999849312069525,-4.53382784942238
"ENSG00000010270","83930","STARD3NL","STARD3 N-terminal like",-0.140232069820713,5.01375414194903,-1.26511467941892,0.21514873531805,0.999849312069525,-4.53601184379353
"ENSG00000249295","101928924","LOC101928924","uncharacterized LOC101928924",-0.966955536384735,-3.95981057415756,-1.2651091933892,0.215150676029291,0.999849312069525,-4.58784760980129
"ENSG00000270059",NA,NA,NA,0.480575210169683,-1.11735113061738,1.26491279804625,0.21522016060315,0.999849312069525,-4.57869319009351
"ENSG00000158488","913","CD1E","CD1e molecule",1.48544326925162,-1.63107773643794,1.26482160340289,0.21525243098458,0.999849312069525,-4.58541950761729
"ENSG00000207165","26778","SNORA70","small nucleolar RNA, H/ACA box 70",0.293725763782369,2.25490839118521,1.26461524084501,0.21532546848612,0.999849312069525,-4.55824375798463
"ENSG00000137409","23787","MTCH1","mitochondrial carrier 1",-0.214675845645303,9.0462993211967,-1.26444423443576,0.215386006635284,0.999849312069525,-4.53483862716889
"ENSG00000073009",NA,NA,NA,0.224409162205772,2.93851340666839,1.26438036492955,0.215408620439573,0.999849312069525,-4.55220723590299
"ENSG00000134250","4853","NOTCH2","notch receptor 2",0.166947108788613,7.33451887055975,1.26419014365945,0.215475981302488,0.999849312069525,-4.5341453959075
"ENSG00000242802","9907","AP5Z1","adaptor related protein complex 5 subunit zeta 1",0.179609362324815,5.7650443786429,1.2641072026209,0.215505357234988,0.999849312069525,-4.53505418165268
"ENSG00000086289","54749","EPDR1","ependymin related 1",0.295578457272637,5.29539750553228,1.26394411407651,0.215563128510684,0.999849312069525,-4.53557367683986
"ENSG00000262873",NA,NA,NA,-0.528280185804183,-1.93116141068143,-1.26394375981889,0.215563254013003,0.999849312069525,-4.58366058974297
"ENSG00000179979",NA,NA,NA,-0.264596481239679,5.96936826636839,-1.2638009092305,0.215613865974886,0.999849312069525,-4.53476111225602
"ENSG00000137269","55227","LRRC1","leucine rich repeat containing 1",0.224829860555821,4.89587282559994,1.26377357059898,0.215623553074596,0.999849312069525,-4.53648436450804
"ENSG00000130201",NA,NA,NA,-0.524397390898123,4.79387227343684,-1.26374304709865,0.215634369080739,0.999849312069525,-4.53711360981921
"ENSG00000162063","899","CCNF","cyclin F",0.326189043696268,1.99884058432899,1.26371373045914,0.215644757821287,0.999849312069525,-4.56274546401748
"ENSG00000198208","83694","RPS6KL1","ribosomal protein S6 kinase like 1",0.383285242515042,3.21406641184611,1.26368775415192,0.215653963186509,0.999849312069525,-4.54965187481395
